model_key,base_model,tulu_model,tulu_model_weight,science_model,science_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_farm,bioasq,biored,discomat,evidence_inference,multicite,mup,qasper,scierc,scifact,mean,median,invert_toxigen,Tulu Average (Other Evals),Tulu Average (Tulu Subset),Science Average,Combo,Order
dare_linear-llama_2_7b-tulu_all_0.1-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,dare_linear,0.4074074074074074,0.3305555555555556,0.13323170731707318,0.2007118881646934,0.14,0.045,0.4342686227033186,0.4492949722261786,0.8275714285714286,0.33414932680538556,0.5515783100698309,0.15511660650806922,0.07721046077210461,0.41588,0.58985,0.56739,0.0158,0.54303,0.27307,0.35405,0.32216,0.69406,0.39955,0.41588,0.17242857142857138,0.2604156356388425,0.289719323418914,0.39955,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.1-science_upsample_0.9,llama_2_7b,tulu_all,0.1,science_upsample,0.9,dare_linear,0.36018518518518516,0.3351851851851852,0.08902439024390243,0.1896683839833051,0.115,0.05,0.40685087594359776,0.4262925509186726,0.8205714285714286,0.3635250917992656,0.49655119424764294,0.1252701500656961,0.1031055900621118,0.40854,0.58974,0.57143,0.01145,0.4365,0.30831,0.4033,0.27644,0.69231,0.3902,0.40854,0.17942857142857138,0.2420108045553548,0.27678936158121,0.3902,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.1-science_500_0.9,llama_2_7b,tulu_all,0.1,science_500,0.9,dare_linear,0.38333333333333347,0.3277777777777778,0.12256097560975611,0.21483034446486834,0.11,0.08,0.4258652613587808,0.45719982908417606,0.8194285714285714,0.35128518971848227,0.5573208333546422,0.15102805501862407,0.0708955223880597,0.42857,0.60793,0.59433,0.03091,0.47362,0.30321,0.38153,0.38993,0.63636,0.40246,0.40081,0.1805714285714286,0.26596107776241834,0.2867627391486994,0.40246,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.2-science_100_0.8,llama_2_7b,tulu_all,0.2,science_100,0.8,dare_linear,0.41851851851851857,0.37129629629629624,0.1353658536585366,0.2472057080954234,0.14,0.09,0.44074918102834354,0.46973365617433416,0.8102857142857143,0.35862913096695226,0.5652508183241719,0.15178355308202382,0.07950310559006211,0.44732,0.56762,0.57344,0.01682,0.35831,0.17879,0.08814,0.29263,0.56198,0.32082,0.31537,0.18971428571428572,0.2813188358975875,0.3049463435297197,0.32082,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.2-science_1000_0.8,llama_2_7b,tulu_all,0.2,science_1000,0.8,dare_linear,0.40648148148148144,0.34074074074074073,0.14146341463414633,0.2345640182516268,0.175,0.075,0.4513602050989887,0.47087309500071217,0.8377142857142857,0.35006119951040393,0.5476205557834569,0.150623728246089,0.0885286783042394,0.46094,0.65601,0.59914,0.02696,0.53122,0.2964,0.22338,0.34974,0.67797,0.40085,0.46094,0.16228571428571426,0.27492901227040006,0.30198773158948894,0.40085,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.2-science_200_0.8,llama_2_7b,tulu_all,0.2,science_200,0.8,dare_linear,0.3907407407407407,0.36388888888888893,0.1405487804878049,0.23341504074721625,0.165,0.08,0.43797179888904714,0.4638940321891468,0.8202857142857143,0.36474908200734396,0.5518199070886962,0.15582317996563266,0.08322981366459628,0.39842,0.57344,0.64778,0.00296,0.47713,0.20609,0.09654,0.33774,0.5473,0.34771,0.34483,0.17971428571428572,0.27800815228677006,0.3008300836064908,0.34771,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.2-science_2500_0.8,llama_2_7b,tulu_all,0.2,science_2500,0.8,dare_linear,0.41481481481481486,0.33981481481481485,0.14786585365853658,0.22489493723825066,0.19,0.05,0.4550633812847173,0.465959265061957,0.8308571428571428,0.3537331701346389,0.5422556197476658,0.154598653697824,0.06483790523690773,0.42593,0.61575,0.55488,0.01959,0.53715,0.2754,0.34394,0.3467,0.70852,0.40523,0.42593,0.16914285714285715,0.27069964204918157,0.30184283569998155,0.40523,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.2-science_500_0.8,llama_2_7b,tulu_all,0.2,science_500,0.8,dare_linear,0.38148148148148137,0.3305555555555556,0.14329268292682926,0.2349829293639231,0.175,0.09,0.44965104685942175,0.4704458054408204,0.8165714285714286,0.37454100367197063,0.5538158545619066,0.15449112102925544,0.08074534161490683,0.45525,0.60687,0.59005,0.03818,0.46226,0.29554,0.32503,0.35853,0.66403,0.40095,0.43668,0.18342857142857139,0.2765384950655469,0.3042057786227727,0.40095,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.2-science_upsample_0.8,llama_2_7b,tulu_all,0.2,science_upsample,0.8,dare_linear,0.3805555555555556,0.33425925925925926,0.12378048780487805,0.22220737806330196,0.145,0.06,0.43134881071072495,0.4491525423728814,0.8162857142857143,0.3708690330477356,0.5046972777937377,0.13205651927625,0.12577833125778332,0.43058,0.60996,0.56137,0.03268,0.43216,0.30349,0.39511,0.31715,0.66337,0.38744,0.39511,0.18371428571428572,0.25806689184769166,0.29552133401789066,0.38744,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.3-science_100_0.7,llama_2_7b,tulu_all,0.3,science_100,0.7,dare_linear,0.43518518518518523,0.37500000000000006,0.15365853658536582,0.27315113433723265,0.175,0.075,0.4557755305512035,0.48062953995157387,0.8074285714285714,0.3684210526315789,0.558685016205023,0.15259748786103045,0.09937888198757763,0.43621,0.57479,0.57306,0.03256,0.3282,0.19354,0.09687,0.29581,0.54945,0.32046,0.32099,0.19257142857142862,0.2862525173915907,0.3197710286836537,0.32046,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.3-science_1000_0.7,llama_2_7b,tulu_all,0.3,science_1000,0.7,dare_linear,0.4212962962962962,0.3546296296296295,0.15823170731707317,0.25118240986529894,0.18,0.065,0.4677396382281726,0.4831932773109244,0.8374285714285714,0.37209302325581395,0.54864221906415,0.15417079526387759,0.11083437110834371,0.46377,0.68182,0.60868,0.03493,0.51288,0.31002,0.187,0.34737,0.70866,0.40391,0.46377,0.1625714285714286,0.2830697811387382,0.314294923298688,0.40391,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.3-science_200_0.7,llama_2_7b,tulu_all,0.3,science_200,0.7,dare_linear,0.4333333333333333,0.35462962962962963,0.15152439024390243,0.2287931901218166,0.21,0.075,0.4613302948297963,0.47813701751887194,0.8172857142857143,0.37209302325581395,0.5581089553519414,0.15467909497138585,0.10683229813664596,0.37887,0.58721,0.64724,0.00289,0.47264,0.2198,0.12046,0.33229,0.5529,0.34889,0.33229,0.18271428571428572,0.28201785831377696,0.31915067259295415,0.34889,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.3-science_2500_0.7,llama_2_7b,tulu_all,0.3,science_2500,0.7,dare_linear,0.3981481481481482,0.35185185185185186,0.17439024390243904,0.26630248385609706,0.185,0.045,0.46638655462184875,0.47671271898589945,0.8192857142857143,0.37821297429620565,0.5511245807962422,0.15561628002036743,0.09937888198757763,0.41196,0.62108,0.53516,0.03594,0.52147,0.28402,0.2666,0.3337,0.68807,0.39216,0.41196,0.18071428571428572,0.28004730229107616,0.3156584886775506,0.39216,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.3-science_500_0.7,llama_2_7b,tulu_all,0.3,science_500,0.7,dare_linear,0.3898148148148148,0.3435185185185184,0.150609756097561,0.27429545837383945,0.16,0.085,0.4657456202820111,0.4836205668708161,0.8118571428571428,0.39167686658506734,0.5573419365124394,0.15471755492084563,0.09440993788819876,0.45242,0.62713,0.59278,0.03918,0.43032,0.29976,0.18823,0.35259,0.65385,0.38651,0.43032,0.18814285714285717,0.2835144938797595,0.3151784364499035,0.38651,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.3-science_upsample_0.7,llama_2_7b,tulu_all,0.3,science_upsample,0.7,dare_linear,0.41481481481481486,0.35462962962962963,0.12103658536585367,0.22106698142150835,0.15,0.045,0.4470873095000712,0.4655319755020652,0.8491428571428571,0.379436964504284,0.5148671608402615,0.13677631266549256,0.149439601494396,0.45425,0.62982,0.56197,0.03288,0.40937,0.29687,0.27167,0.30383,0.64706,0.37156,0.38272,0.1508571428571429,0.2647510797775177,0.30344624692905986,0.37156,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.4-science_100_0.6,llama_2_7b,tulu_all,0.4,science_100,0.6,dare_linear,0.41851851851851857,0.34814814814814815,0.1801829268292683,0.25933719965000646,0.22,0.075,0.4717988890471443,0.49401794616151545,0.8167142857142857,0.37576499388004897,0.5633202925648001,0.15584860349230037,0.11055900621118013,0.41754,0.5832,0.55404,0.03895,0.3306,0.20618,0.09621,0.28976,0.55762,0.31974,0.30651,0.18328571428571427,0.2912025951321246,0.3253230767696766,0.31974,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.4-science_1000_0.6,llama_2_7b,tulu_all,0.4,science_1000,0.6,dare_linear,0.4157407407407408,0.3675925925925925,0.17530487804878048,0.3037076191195348,0.23,0.06,0.4765702891326022,0.49294972226178607,0.8305714285714285,0.3929008567931457,0.5546872370271978,0.15551185449456661,0.11428571428571428,0.44362,0.66088,0.5962,0.03272,0.48542,0.30034,0.10538,0.33333,0.72157,0.38732,0.44362,0.16942857142857148,0.2907181282765853,0.3321651285659384,0.38732,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.4-science_200_0.6,llama_2_7b,tulu_all,0.4,science_200,0.6,dare_linear,0.41481481481481486,0.37962962962962965,0.16585365853658537,0.2650786548270125,0.175,0.06,0.4683093576413616,0.4907420595356787,0.814,0.3806609547123623,0.5532988757898092,0.15394313455025707,0.10820895522388058,0.40074,0.60543,0.6356,0.02667,0.44225,0.22142,0.10076,0.30688,0.56164,0.34722,0.3189,0.18600000000000005,0.29015175696463824,0.3189214516261551,0.34722,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.4-science_2500_0.6,llama_2_7b,tulu_all,0.4,science_2500,0.6,dare_linear,0.4574074074074073,0.37685185185185194,0.17164634146341462,0.2754139408126421,0.235,0.06,0.48034468024497934,0.49344822674832645,0.8177142857142857,0.36964504283965727,0.5466555362479035,0.15217358617092494,0.11567164179104478,0.42043,0.63178,0.50976,0.03593,0.49982,0.30021,0.11324,0.30855,0.66964,0.36905,0.42043,0.18228571428571427,0.2912613721638074,0.3328029954536686,0.36905,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.4-science_500_0.6,llama_2_7b,tulu_all,0.4,science_500,0.6,dare_linear,0.4453703703703703,0.3601851851851852,0.16981707317073172,0.2983793324775353,0.21,0.085,0.47635664435265634,0.49344822674832645,0.8121428571428572,0.38922888616891066,0.5470790515937801,0.15101947792170128,0.11677018633540373,0.44359,0.62528,0.55763,0.03663,0.39326,0.29551,0.10701,0.34809,0.63878,0.36636,0.39326,0.18785714285714283,0.2921530316290452,0.33388020176947486,0.36636,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_100_0.5,llama_2_7b,tulu_all,0.5,science_100,0.5,dare_linear,0.45,0.3805555555555556,0.18109756097560975,0.32715284602130484,0.22,0.07,0.4819114086312491,0.49957271044010826,0.8198571428571428,0.40514075887392903,0.5522089959713661,0.1579074906513593,0.1565217391304348,0.42339,0.58844,0.55234,0.04197,0.31506,0.221,0.10328,0.30205,0.55797,0.32438,0.30888,0.18014285714285716,0.2981176713437902,0.3466348257213926,0.32438,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.4-science_upsample_0.6,llama_2_7b,tulu_all,0.4,science_upsample,0.6,dare_linear,0.41481481481481475,0.3583333333333333,0.1597560975609756,0.28504457296083063,0.255,0.06,0.4606893604899587,0.4804871100982766,0.8568571428571429,0.43329253365973075,0.5264398350462297,0.14434450670865195,0.17456359102244393,0.47059,0.6499,0.56494,0.03764,0.42865,0.287,0.18763,0.31412,0.63212,0.36517,0.3465,0.14314285714285713,0.280568026299919,0.3366234456421083,0.36517,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_1000_0.5,llama_2_7b,tulu_all,0.5,science_1000,0.5,dare_linear,0.4444444444444444,0.3675925925925927,0.17591463414634143,0.31385264097829224,0.285,0.06,0.4893177610027062,0.5027773821392963,0.8325714285714285,0.4149326805385557,0.5476644887878653,0.15166544622584166,0.14409937888198757,0.4385,0.64262,0.58987,0.04319,0.42487,0.2792,0.092,0.31853,0.67704,0.37238,0.42487,0.16742857142857148,0.2934545728738947,0.3508424957578028,0.37238,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.5-science_200_0.5,llama_2_7b,tulu_all,0.5,science_200,0.5,dare_linear,0.41851851851851857,0.38148148148148153,0.17073170731707318,0.2994741845408235,0.225,0.07,0.47927645634524996,0.4992166358068651,0.8227142857142857,0.40024479804161567,0.555528237943125,0.15632748206708166,0.1341614906832298,0.40142,0.62158,0.59982,0.04464,0.42351,0.24326,0.09641,0.31317,0.5614,0.34513,0.31317,0.17728571428571427,0.2961623237465611,0.33618617504478465,0.34513,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.5-science_2500_0.5,llama_2_7b,tulu_all,0.5,science_2500,0.5,dare_linear,0.45648148148148154,0.37962962962962954,0.1746951219512195,0.33294869066597527,0.25,0.075,0.48184019370460046,0.5015667283862698,0.8295714285714286,0.40758873929008566,0.5439787772017997,0.15118930264537936,0.1396508728179551,0.4121,0.60956,0.4987,0.04651,0.45549,0.29895,0.12757,0.2835,0.68493,0.35882,0.37989,0.17042857142857137,0.2972745851664613,0.34786466582380865,0.35882,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.5-science_500_0.5,llama_2_7b,tulu_all,0.5,science_500,0.5,dare_linear,0.44537037037037036,0.37500000000000006,0.17317073170731706,0.32082003739671944,0.215,0.08,0.48476000569719413,0.5019228030195129,0.8257142857142857,0.4222766217870257,0.5476419374329106,0.15438591316391942,0.1357409713574097,0.43975,0.64925,0.54282,0.03515,0.36817,0.28934,0.10381,0.30736,0.65134,0.35925,0.36817,0.17428571428571427,0.2977337084850437,0.343236957290918,0.35925,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.5-science_upsample_0.5,llama_2_7b,tulu_all,0.5,science_upsample,0.5,dare_linear,0.4250000000000001,0.36481481481481487,0.17378048780487806,0.31037587346580775,0.23,0.055,0.4769263637658453,0.4920951431420026,0.8647142857142858,0.42472460220318237,0.5298783354775273,0.14701811006787824,0.2388059701492537,0.49351,0.63838,0.54489,0.03497,0.38073,0.28868,0.14057,0.29827,0.64975,0.3541,0.33714,0.13528571428571423,0.28746728316192943,0.3463746074184163,0.3541,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.6-science_100_0.4,llama_2_7b,tulu_all,0.6,science_100,0.4,dare_linear,0.4574074074074075,0.3620370370370371,0.18963414634146342,0.3489506133072545,0.29,0.07,0.48532972511038314,0.5063381284717277,0.8322857142857143,0.401468788249694,0.5483160420630301,0.15518069270093718,0.17763975155279504,0.37333,0.57372,0.5313,0.04741,0.31316,0.26312,0.08025,0.26276,0.56274,0.3104,0.28747,0.1677142857142857,0.29825468883714884,0.3596033266756063,0.3104,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.6-science_1000_0.4,llama_2_7b,tulu_all,0.6,science_1000,0.4,dare_linear,0.4759259259259259,0.38611111111111107,0.17804878048780487,0.33683535938500825,0.26,0.07,0.49287850733513744,0.5066942031049708,0.8387142857142857,0.43451652386780903,0.540422982881937,0.15543595987786316,0.16458852867830423,0.4386,0.61444,0.58237,0.04549,0.36316,0.24244,0.09916,0.30786,0.60938,0.34738,0.36316,0.16128571428571425,0.3004973762811201,0.3583066927949795,0.34738,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.6-science_200_0.4,llama_2_7b,tulu_all,0.6,science_200,0.4,dare_linear,0.43055555555555547,0.374074074074074,0.17926829268292682,0.30010659411569324,0.265,0.065,0.4882495371029768,0.5056971941318901,0.8225714285714286,0.4320685434516524,0.5532281721504906,0.15820389727315173,0.15671641791044777,0.43393,0.58625,0.55091,0.04149,0.37796,0.25764,0.08568,0.30152,0.57246,0.33116,0.30152,0.17742857142857138,0.2979901087156554,0.35041917396442346,0.33116,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.6-science_2500_0.4,llama_2_7b,tulu_all,0.6,science_2500,0.4,dare_linear,0.4101851851851852,0.37222222222222223,0.19359756097560976,0.3317223203814233,0.3,0.08,0.4893889759293548,0.505127474718701,0.8155714285714286,0.42962056303549573,0.5424716290582412,0.15322069457113527,0.17288557213930347,0.45081,0.60302,0.38903,0.04858,0.38996,0.30204,0.08602,0.2989,0.68122,0.33813,0.36923,0.1844285714285714,0.30154923786772825,0.35758785214469696,0.33813,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.6-science_500_0.4,llama_2_7b,tulu_all,0.6,science_500,0.4,dare_linear,0.44722222222222224,0.38796296296296295,0.18292682926829268,0.32667908339489554,0.28,0.075,0.4860418743768694,0.5065517732516736,0.8074285714285714,0.4222766217870257,0.5445426510691914,0.15620841062309937,0.1813664596273292,0.45614,0.62139,0.54991,0.03681,0.33757,0.28252,0.10338,0.29715,0.66412,0.35043,0.33757,0.19257142857142862,0.3025336248929503,0.36008754263112025,0.35043,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.7-science_100_0.3,llama_2_7b,tulu_all,0.7,science_100,0.3,dare_linear,0.4546296296296297,0.3944444444444444,0.20091463414634148,0.3274247603563091,0.285,0.07,0.4927360774818402,0.5103261643640506,0.807,0.42962056303549573,0.5474149891816587,0.1585264965514555,0.21766169154228854,0.425,0.56591,0.52813,0.03709,0.31274,0.28205,0.07348,0.26851,0.55556,0.31223,0.29545,0.19299999999999995,0.30742298397839046,0.3684359639034028,0.31223,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.6-science_upsample_0.4,llama_2_7b,tulu_all,0.6,science_upsample,0.4,dare_linear,0.4342592592592592,0.375925925925926,0.17317073170731706,0.3076222086453907,0.26,0.07,0.4891753311494089,0.5026349522859992,0.8608571428571429,0.44430844553243576,0.5293895208266876,0.14923367698373113,0.27091136079900124,0.48699,0.62185,0.52511,0.03175,0.36271,0.30265,0.07403,0.31579,0.60606,0.34058,0.35088,0.13914285714285712,0.29560003986482875,0.35935112291938004,0.34058,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.7-science_2500_0.3,llama_2_7b,tulu_all,0.7,science_2500,0.3,dare_linear,0.4648148148148149,0.3861111111111111,0.20823170731707316,0.37471646849714507,0.295,0.075,0.4957983193277311,0.5097564449508617,0.8,0.4430844553243574,0.5380690925470762,0.15135056004177064,0.21490683229813665,0.47228,0.57349,0.52418,0.03846,0.37713,0.31184,0.07449,0.30075,0.61345,0.33686,0.34673,0.19999999999999996,0.3067010447286131,0.3782987478511577,0.33686,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.7-science_1000_0.3,llama_2_7b,tulu_all,0.7,science_1000,0.3,dare_linear,0.43981481481481477,0.39999999999999997,0.20304878048780486,0.35274467471665993,0.285,0.085,0.49565588947443384,0.5089018658310782,0.8252857142857143,0.4455324357405141,0.5394013565737129,0.1568923881345934,0.2204234122042341,0.42023,0.57185,0.53827,0.044,0.34836,0.2826,0.08189,0.28355,0.57511,0.32286,0.32911,0.1747142857142857,0.3104574833807591,0.3691608586548319,0.32286,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.8-science_500_0.2,llama_2_7b,tulu_all,0.8,science_500,0.2,dare_linear,0.4388888888888889,0.3888888888888889,0.22164634146341464,0.3398119286135597,0.295,0.065,0.49708018800740633,0.5131747614299957,0.8224285714285714,0.44920440636474906,0.5316889274175431,0.15133097441802543,0.25870646766169153,0.47173,0.51208,0.54147,0.02747,0.31875,0.2685,0.07122,0.27821,0.608,0.31636,0.30112,0.1775714285714286,0.30886928793838675,0.37349402944065835,0.31636,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.7-science_200_0.3,llama_2_7b,tulu_all,0.7,science_200,0.3,dare_linear,0.4351851851851852,0.3944444444444444,0.19573170731707312,0.32425617782504434,0.28,0.08,0.4945164506480558,0.5128186867967526,0.8308571428571428,0.4357405140758874,0.5404205259560718,0.15340257544420438,0.19154228855721392,0.42827,0.59018,0.52219,0.03253,0.3481,0.30446,0.08697,0.26039,0.58303,0.32058,0.30446,0.16914285714285715,0.30820268346653784,0.3588504999237894,0.32058,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.7-science_upsample_0.3,llama_2_7b,tulu_all,0.7,science_upsample,0.3,dare_linear,0.437962962962963,0.387037037037037,0.1856707317073171,0.366358279265098,0.295,0.075,0.49807719698048714,0.5074775672981057,0.8512857142857143,0.45165238678090575,0.5205537062375093,0.14629253138435203,0.28819875776397513,0.46014,0.57508,0.52866,0.03368,0.35442,0.29083,0.08204,0.29047,0.6,0.32291,0.29083,0.1487142857142857,0.3014925724541529,0.375814696963153,0.32291,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.8-science_100_0.2,llama_2_7b,tulu_all,0.8,science_100,0.2,dare_linear,0.4694444444444444,0.375,0.21768292682926832,0.3490097552526761,0.275,0.075,0.4969377581541091,0.5124626121635095,0.8142857142857143,0.4418604651162791,0.5306092987611724,0.15248001321846855,0.22415940224159403,0.43902,0.48614,0.5072,0.01852,0.31339,0.26029,0.04259,0.2729,0.55455,0.29431,0.2746,0.18571428571428572,0.30751469406245935,0.37159192621057013,0.29431,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.7-science_500_0.3,llama_2_7b,tulu_all,0.7,science_500,0.3,dare_linear,0.4611111111111111,0.3833333333333333,0.19573170731707318,0.369359402962061,0.265,0.1,0.49700897308075775,0.5094003703176185,0.8224285714285714,0.42717258261933905,0.5456989475565599,0.15618337946695424,0.17039800995024876,0.44906,0.58019,0.54117,0.04206,0.32423,0.31785,0.09612,0.28931,0.59922,0.32924,0.31785,0.1775714285714286,0.30900819345876634,0.36416505698143825,0.32924,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.9-science_1000_0.1,llama_2_7b,tulu_all,0.9,science_1000,0.1,dare_linear,0.4648148148148148,0.38981481481481484,0.23749999999999996,0.32566574952646843,0.32,0.07,0.49786355220054124,0.5102549494374021,0.8125714285714286,0.44920440636474906,0.5218525797286155,0.1513844217893134,0.2956521739130435,0.41591,0.42042,0.52767,0.0175,0.31991,0.27571,0.04328,0.26365,0.56502,0.29271,0.29691,0.1874285714285714,0.31153485591315544,0.3828102309971005,0.29271,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.8-science_200_0.2,llama_2_7b,tulu_all,0.8,science_200,0.2,dare_linear,0.46111111111111114,0.3777777777777778,0.22743902439024394,0.3678492041447943,0.27,0.07,0.49380430138156955,0.5136732659165361,0.8378571428571429,0.45777233782129745,0.5398482939755274,0.15515046363759596,0.25497512437810943,0.38623,0.50267,0.53591,0.03849,0.3121,0.28982,0.06254,0.25779,0.57371,0.3001,0.28982,0.16214285714285714,0.309618966273115,0.3759379037444083,0.3001,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.8-science_1000_0.2,llama_2_7b,tulu_all,0.8,science_1000,0.2,dare_linear,0.44074074074074093,0.3759259259259259,0.2121951219512195,0.3360788243320525,0.33,0.065,0.5,0.5126762569434553,0.7938571428571428,0.4541003671970624,0.5334086842483514,0.14617574750700726,0.24347826086956523,0.46667,0.51852,0.55555,0.04719,0.33108,0.26886,0.05605,0.29424,0.57143,0.31258,0.29424,0.20614285714285718,0.30410821821184386,0.3804937168163287,0.31258,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.8-science_upsample_0.2,llama_2_7b,tulu_all,0.8,science_upsample,0.2,dare_linear,0.43888888888888883,0.3592592592592592,0.20670731707317072,0.3358181641284035,0.275,0.08,0.5021364477994588,0.5123201823102123,0.8398571428571429,0.4675642594859241,0.5284329758897062,0.1476572221441108,0.29301745635910226,0.45149,0.51195,0.51515,0.03755,0.35225,0.2941,0.06239,0.27178,0.60829,0.31634,0.32405,0.16014285714285714,0.3030440271828276,0.3751251312117926,0.31634,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.8-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,dare_linear,0.46296296296296297,0.38333333333333336,0.21402439024390243,0.3499413399030178,0.3,0.075,0.5019940179461615,0.5128186867967526,0.8217142857142857,0.4541003671970624,0.5331279114845209,0.15161679590123725,0.28214731585518105,0.4749,0.48339,0.52078,0.02809,0.33183,0.28732,0.05009,0.2767,0.59821,0.30887,0.28788,0.17828571428571427,0.30826864884532973,0.3828199537043277,0.30887,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.8
