model_key,base_model,tulu_model,tulu_model_weight,domain_model,domain_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_eval,codex_eval_plus_temp_0.1,codex_eval_plus_temp_0.8,mbpp_temp_0.1,mbpp_temp_0.8,bioasq_f1,biored_f1,discomat_bleu,evidence_inference_f1_exact,evidence_inference_f1_overlap,evidence_inference_f1_substring,multicite_f1,mup_lm_judge_reference,mup_rouge,qasper_f1_answer,qasper_f1_evidence,qasper_lm_judge_answer,scierc_f1,scifact_f1_evidence_sent,scifact_f1_evidence_token,scifact_f1_label,mean_null,median_null,bioasq_f1_TEST,biored_f1_TEST,discomat_bleu_TEST,evidence_inference_f1_exact_TEST,evidence_inference_f1_overlap_TEST,evidence_inference_f1_substring_TEST,multicite_f1_TEST,mup_lm_judge_reference_TEST,mup_rouge_TEST,qasper_f1_answer_TEST,qasper_f1_evidence_TEST,qasper_lm_judge_answer_TEST,scierc_f1_TEST,scifact_f1_evidence_sent_TEST,scifact_f1_evidence_token_TEST,scifact_f1_label_TEST,mean_null_TEST,median_null_TEST,harmbench,safe_average,unsafe_average
linear_weighted-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-coding_40_0.6,llama_2_7b,tulu_all,0.4,coding_40,0.6,linear_weighted,0.4435185185185185,0.3370370370370371,0.2935975609756097,0.5230566788418106,0.255,0.07,0.4737929069933058,0.48789346246973364,0.4422857142857143,0.5238678090575275,38.43198978085719,12.30705082639204,71.95273631840796,0.1969512195121951,0.41856906591105786,0.3517985611510791,0.5274824458344515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-coding_40_0.5,llama_2_7b,tulu_all,0.5,coding_40,0.5,linear_weighted,0.45648148148148143,0.35648148148148157,0.2682926829268293,0.4968791732695304,0.285,0.075,0.48312206238427574,0.49750747756729813,0.45585714285714285,0.5177478580171359,40.502675199785685,11.96237639861734,75.3731343283582,0.19146341463414634,0.389257829311065,0.34658273381294963,0.5314524885320261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-coding_40_0.3,llama_2_7b,tulu_all,0.7,coding_40,0.3,linear_weighted,0.47129629629629644,0.37685185185185194,0.24664634146341466,0.43010884098156626,0.32,0.075,0.49067084460903004,0.5069790628115654,0.531,0.5140758873929009,44.23414107840725,11.827903837595464,73.91304347826086,0.15548780487804878,0.33747324751062574,0.31942446043165473,0.5127410314922844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-coding_40_0.4,llama_2_7b,tulu_all,0.6,coding_40,0.4,linear_weighted,0.46666666666666673,0.350925925925926,0.26158536585365855,0.46358813258779275,0.27,0.08,0.4882495371029768,0.5020652328728101,0.495,0.5226438188494492,42.08546418040854,12.049838093889992,74.03726708074534,0.16341463414634144,0.37576778918431114,0.33201438848920867,0.5338634848902796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-coding_40_0.7,llama_2_7b,tulu_all,0.3,coding_40,0.7,linear_weighted,0.437037037037037,0.3407407407407408,0.3149390243902439,0.5531524373082177,0.225,0.06,0.467098703888335,0.4771400085457912,0.4084285714285714,0.5091799265605875,35.98561605676755,12.179982049002291,71.07231920199501,0.22957317073170735,0.4424619168115733,0.3575539568345324,0.5324530693486303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-coding_40_0.8,llama_2_7b,tulu_all,0.2,coding_40,0.8,linear_weighted,0.4175925925925926,0.33055555555555544,0.3274390243902439,0.5692825118323495,0.2,0.075,0.4552058111380145,0.45883777239709445,0.37485714285714283,0.5165238678090576,33.32717447967682,12.075240008281261,68.22139303482587,0.23536585365853654,0.45681895409581735,0.35431654676258995,0.5291178129396719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama_2_7b-tulu_all_with_coding,llama_2_7b,tulu_all_with_coding,1.0,None,1.0,N/A,0.45277777777777783,0.3888888888888889,0.21890243902439024,0.3999652607077284,0.285,0.075,0.4995014955134596,0.5097564449508617,0.5465714285714286,0.4700122399020808,45.78505178614957,12.727037221585858,73.69077306733168,0.13567073170731708,0.2618334715952325,0.3118705035971223,0.5042546880030453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.2,llama_2_7b,tulu_all,1.0,coding_20,0.2,task_arithmetic,0.4537037037037038,0.39722222222222225,0.20701219512195124,0.3676299961082488,0.32,0.07,0.4920951431420026,0.5101125195841049,0.6285714285714286,0.5238678090575275,47.14459818461735,11.629938362848748,77.61845386533666,0.14390243902439026,0.27925994944419774,0.30881294964028777,0.4724999731319752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.5,llama_2_7b,tulu_all,1.0,coding_20,0.5,task_arithmetic,0.4574074074074075,0.3842592592592594,0.2548780487804878,0.4407468664009856,0.295,0.07,0.4871100982765988,0.5033471015524854,0.5744285714285714,0.565483476132191,42.20193004685841,10.33033371431184,79.92518703241896,0.1445121951219512,0.32782195528552094,0.29424460431654675,0.49355459450231925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.1,llama_2_7b,tulu_all,1.0,coding_20,0.1,task_arithmetic,0.46851851851851845,0.3953703703703703,0.19359756097560976,0.3734850157016585,0.33,0.07,0.4927360774818402,0.5103261643640506,0.6244285714285714,0.5030599755201959,48.47425907520307,12.684314551804896,74.44029850746269,0.1496951219512195,0.2661303385506738,0.302158273381295,0.45562482876501637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.3,llama_2_7b,tulu_all,1.0,coding_20,0.3,task_arithmetic,0.4231481481481481,0.4046296296296297,0.23780487804878045,0.3831911924441941,0.305,0.075,0.4886056117362199,0.5071214926648625,0.6172857142857143,0.5532435740514076,45.60226458730901,10.915823415093353,78.17955112219451,0.13963414634146343,0.2912267544431707,0.30287769784172663,0.48784044707770113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.4,llama_2_7b,tulu_all,1.0,coding_20,0.4,task_arithmetic,0.44814814814814813,0.412962962962963,0.2509146341463415,0.4002720595496024,0.295,0.075,0.48589944452357214,0.5064805583250249,0.6005714285714285,0.5520195838433293,44.551115649038124,10.690802072220295,79.95018679950186,0.13414634146341464,0.33491202503605283,0.30863309352517987,0.48693622122804464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.8-llama_2_7b-tulu_none-coding_20_0.2,llama_2_7b,tulu_all,0.8,coding_20,0.2,linear_weighted,0.46574074074074084,0.4055555555555556,0.2396341463414634,0.4245260327530206,0.365,0.08,0.4916678535821108,0.5058396239851873,0.591,0.5079559363525091,45.310697977230156,11.930191046011966,75.18656716417911,0.14939024390243902,0.3089796351047578,0.3100719424460432,0.4922588742749333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-coding_40_0.9,llama_2_7b,tulu_all,0.1,coding_40,0.9,linear_weighted,0.4120370370370371,0.2796296296296296,0.3295731707317073,0.5741224483814908,0.205,0.065,0.4412476855148839,0.41368750890186584,0.38357142857142856,0.5030599755201959,27.805858612794594,11.85892288867785,67.45635910224439,0.24512195121951222,0.475921175403921,0.3512589928057554,0.5424556260942879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.9,llama_2_7b,tulu_all,1.0,coding_20,0.9,task_arithmetic,0.3944444444444443,0.38333333333333336,0.22560975609756098,0.45499037227214373,0.275,0.06,0.48226748326449226,0.49238000284859706,0.42328571428571427,0.5850673194614443,33.34381901233511,8.891492749344302,79.19254658385093,0.17012195121951218,0.3382348320711985,0.2825539568345324,0.4598898745862908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.9-llama_2_7b-tulu_none-coding_20_0.1,llama_2_7b,tulu_all,0.9,coding_20,0.1,linear_weighted,0.46111111111111114,0.38148148148148153,0.21128048780487807,0.36068794623785944,0.305,0.08,0.4960831790343256,0.5069078478849167,0.6122857142857143,0.48592411260709917,46.481092541599146,12.395867246400663,73.13432835820896,0.13262195121951217,0.2925507485416494,0.30755395683453235,0.46376584025814477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.2-llama_2_7b-tulu_none-coding_20_0.8,llama_2_7b,tulu_all,0.2,coding_20,0.8,linear_weighted,0.4203703703703703,0.3333333333333333,0.2652439024390244,0.5141974992462042,0.225,0.05,0.4512177752456915,0.45663010967098705,0.30114285714285716,0.5018359853121175,33.690255615197785,11.777643041884362,71.8905472636816,0.20670731707317072,0.38221419522861794,0.33093525179856115,0.5386368815272752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.7-llama_2_7b-tulu_none-coding_20_0.3,llama_2_7b,tulu_all,0.7,coding_20,0.3,linear_weighted,0.4638888888888889,0.3796296296296297,0.24542682926829268,0.4204049744712737,0.35,0.08,0.4908132744623273,0.5064805583250249,0.5498571428571428,0.5006119951040392,43.925968089537434,11.926310437814086,74.50248756218906,0.1524390243902439,0.29482761443042343,0.3113309352517986,0.49489739218173184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.8,llama_2_7b,tulu_all,1.0,coding_20,0.8,task_arithmetic,0.4129629629629629,0.38333333333333336,0.23810975609756097,0.4836360309629206,0.28,0.06,0.48532972511038314,0.49401794616151545,0.4825714285714286,0.5960832313341493,35.54124011798089,9.468630251879182,82.1917808219178,0.1826219512195122,0.3352616291810583,0.2892086330935252,0.4585250762779328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.7,llama_2_7b,tulu_all,1.0,coding_20,0.7,task_arithmetic,0.4472222222222222,0.3666666666666667,0.2582317073170732,0.47737949300567284,0.29,0.05,0.4863979490101125,0.4983620566870816,0.5178571428571429,0.5887392900856793,37.97664621461303,9.900944911732976,79.7011207970112,0.16890243902439023,0.338601168898307,0.2935251798561151,0.4792297124217965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_1.0-llama_2_7b-tulu_none-coding_20_0.6,llama_2_7b,tulu_all,1.0,coding_20,0.6,task_arithmetic,0.4546296296296295,0.3787037037037038,0.25182926829268293,0.4408235001048185,0.305,0.06,0.4882495371029768,0.49992878507335137,0.5502857142857143,0.5777233782129743,39.561107872091526,10.086734214448386,80.23690773067331,0.15853658536585366,0.35027678562470527,0.2875899280575539,0.4649774324167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.3-llama_2_7b-tulu_none-coding_20_0.7,llama_2_7b,tulu_all,0.3,coding_20,0.7,linear_weighted,0.39814814814814814,0.35185185185185186,0.2545731707317073,0.5268917963785064,0.23,0.05,0.46510468594217347,0.48055832502492524,0.36828571428571427,0.5140758873929009,36.1363944036686,11.747352487651632,72.47820672478207,0.16890243902439023,0.3552688674687089,0.3258992805755396,0.5328053519859208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.5-llama_2_7b-tulu_none-coding_20_0.5,llama_2_7b,tulu_all,0.5,coding_20,0.5,linear_weighted,0.4537037037037037,0.3537037037037037,0.25762195121951215,0.4637216970147575,0.305,0.06,0.4836205668708161,0.49764990742059534,0.4654285714285714,0.4944920440636475,39.77157890481242,12.08092384228744,73.75311720698254,0.15823170731707317,0.34892091032127276,0.3303956834532374,0.5032695076267031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.6-llama_2_7b-tulu_none-coding_20_0.4,llama_2_7b,tulu_all,0.6,coding_20,0.4,linear_weighted,0.45648148148148143,0.4,0.24939024390243905,0.45278670774215596,0.305,0.065,0.48668280871670705,0.5042728955989175,0.499,0.49326805385556916,41.68084583365706,12.077040398624622,75.43532338308458,0.15701219512195125,0.3014324033966487,0.3266187050359713,0.49951840039150996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.1-llama_2_7b-tulu_none-coding_20_0.9,llama_2_7b,tulu_all,0.1,coding_20,0.9,linear_weighted,0.412962962962963,0.3166666666666667,0.2728658536585366,0.5359165206159845,0.19,0.04,0.43818544366899304,0.40414470873095,0.30142857142857143,0.45532435740514077,31.090741096082606,11.670378959166701,67.66541822721598,0.21951219512195122,0.402245063891783,0.3287769784172662,0.5151598546229591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_0.4-llama_2_7b-tulu_none-coding_20_0.6,llama_2_7b,tulu_all,0.4,coding_20,0.6,linear_weighted,0.4333333333333333,0.37962962962962965,0.25640243902439025,0.47319259310499967,0.225,0.055,0.4758581398661159,0.49038598490243557,0.4357142857142857,0.5091799265605875,37.31572530047012,12.11064807309878,73.69402985074626,0.16646341463414632,0.3678596991998412,0.33111510791366905,0.523166856975352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.4,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.4,task_arithmetic,0.4601851851851851,0.4111111111111111,0.2823170731707317,0.5311186963003016,0.29,0.075,0.4888192565161658,0.4965104685942173,0.5921428571428572,0.5361077111383109,41.19906988006065,11.229097056803429,78.21473158551811,0.1984756097560976,0.35541850451142154,0.3535971223021583,0.5234989885940952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.3,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.3,task_arithmetic,0.4111111111111111,0.3925925925925925,0.26890243902439026,0.46369958479185996,0.31,0.08,0.4907420595356787,0.5002136447799459,0.5948571428571429,0.5275397796817626,43.047526420885816,11.805543548166428,77.08592777085927,0.18475609756097564,0.3688170264380337,0.3451438848920863,0.49904750905374556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.1,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.1,task_arithmetic,0.4574074074074074,0.3824074074074075,0.2268292682926829,0.4052521941925778,0.32,0.08,0.4965104685942173,0.5048426150121066,0.5835714285714285,0.46878824969400246,46.29858247960132,12.464192206938888,73.6318407960199,0.16280487804878047,0.2781011699544132,0.32302158273381293,0.508337148073656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.6,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.6,task_arithmetic,0.41851851851851846,0.39166666666666666,0.34329268292682924,0.5466718398267141,0.345,0.07,0.4846887907705455,0.48233869819114084,0.552,0.5581395348837209,36.60290478051998,10.215633052142339,80.5625,0.23780487804878048,0.39706499514983246,0.3552158273381295,0.5172622580884825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.5,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.5,task_arithmetic,0.4499999999999999,0.3861111111111111,0.3192073170731707,0.5399463577274496,0.315,0.065,0.4885343968095713,0.49309215211508334,0.578,0.5593635250917993,39.13372627974482,10.950956152430516,80.03731343283582,0.21951219512195122,0.42000985875108054,0.360431654676259,0.5114719456546305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.8,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.8,task_arithmetic,0.399074074074074,0.37777777777777777,0.3503048780487805,0.5388847400051433,0.25,0.065,0.4784218772254665,0.46731234866828086,0.49542857142857144,0.576499388004896,31.376479040239943,9.105304117943298,80.53482587064677,0.23353658536585364,0.43363940390199546,0.33507194244604316,0.5119112767981289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.2,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.2,task_arithmetic,0.475,0.4083333333333333,0.25640243902439025,0.42673916923520483,0.32,0.075,0.4963680387409201,0.5056259792052414,0.5895714285714285,0.5055079559363526,44.88673429236315,11.98943863249388,75.24875621890547,0.17743902439024387,0.325988521974137,0.3422661870503597,0.5156441215643389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.9,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.9,task_arithmetic,0.3833333333333333,0.38703703703703707,0.3396341463414633,0.5409695265845684,0.23,0.055,0.47208374875373876,0.4626121635094716,0.45557142857142857,0.5850673194614443,29.69728218403145,8.29505207976824,77.90262172284645,0.2225609756097561,0.41818533633549115,0.3352517985611511,0.4942617687010409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_80_0.7,llama_2_7b,tulu_all_with_coding,1.0,coding_80,0.7,task_arithmetic,0.42500000000000004,0.38981481481481484,0.34085365853658534,0.5585278856912929,0.275,0.075,0.48034468024497934,0.4746474861130893,0.5301428571428571,0.565483476132191,33.833624793079544,10.010106328985403,80.9850374064838,0.2298780487804878,0.41245556433297126,0.35035971223021584,0.5157755607201004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.9-llama_2_7b-tulu_none-coding_80_0.1,llama_2_7b,tulu_all_with_coding,0.9,coding_80,0.1,linear_weighted,0.4787037037037037,0.3972222222222222,0.23384146341463416,0.42744784947741227,0.355,0.085,0.4992166358068651,0.5077624270047002,0.6101428571428571,0.4724602203182375,45.6408053607601,12.735095040915901,73.38308457711443,0.17378048780487804,0.2754774391960075,0.33525179856115106,0.5233051104852117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.8-llama_2_7b-tulu_none-coding_80_0.2,llama_2_7b,tulu_all_with_coding,0.8,coding_80,0.2,linear_weighted,0.4592592592592592,0.3944444444444443,0.2557926829268293,0.4256507858221971,0.325,0.09,0.4957271044010825,0.5084033613445378,0.6532857142857142,0.48714810281517745,43.81750325813889,12.473726065885193,76.21419676214197,0.19054878048780485,0.32700542020088197,0.339568345323741,0.5178286087923702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.7-llama_2_7b-tulu_none-coding_80_0.3,llama_2_7b,tulu_all_with_coding,0.7,coding_80,0.3,linear_weighted,0.4620370370370371,0.3601851851851851,0.28445121951219515,0.46724351405598097,0.335,0.085,0.4974362626406495,0.5079048568579975,0.6548571428571428,0.4908200734394125,42.125220204430576,12.006526452569194,75.93516209476309,0.20396341463414636,0.35449388356112665,0.3444244604316547,0.533241392769869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.6-llama_2_7b-tulu_none-coding_80_0.4,llama_2_7b,tulu_all_with_coding,0.6,coding_80,0.4,linear_weighted,0.45648148148148143,0.36296296296296293,0.29878048780487804,0.503926140687071,0.32,0.085,0.4891041162227603,0.5049138299387551,0.6345714285714286,0.4834761321909425,40.65938013355844,11.799844610716576,74.19154228855722,0.238719512195122,0.4168123323101425,0.3548561151079137,0.5291329992145192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.5-llama_2_7b-tulu_none-coding_80_0.5,llama_2_7b,tulu_all_with_coding,0.5,coding_80,0.5,linear_weighted,0.44814814814814824,0.387037037037037,0.3118902439024391,0.5472317081091528,0.26,0.08,0.4849024355504914,0.4990742059535679,0.6124285714285714,0.5030599755201959,39.60307416220784,12.229047594915754,74.09713574097135,0.2597560975609756,0.4224386719148102,0.3616906474820144,0.5518170299976434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.3-llama_2_7b-tulu_none-coding_80_0.7,llama_2_7b,tulu_all_with_coding,0.3,coding_80,0.7,linear_weighted,0.43888888888888894,0.33611111111111114,0.350609756097561,0.5882576373637689,0.255,0.06,0.47208374875373876,0.47706879361914256,0.6611428571428571,0.49326805385556916,36.18520374506603,11.97930085609381,70.97378277153558,0.2704268292682927,0.5037794409396389,0.3836330935251799,0.5557544222042963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.4-llama_2_7b-tulu_none-coding_80_0.6,llama_2_7b,tulu_all_with_coding,0.4,coding_80,0.6,linear_weighted,0.4527777777777777,0.34722222222222215,0.3246951219512195,0.578391427533427,0.245,0.07,0.47977496083179033,0.48846318188292265,0.6404285714285715,0.5018359853121175,37.23822317094084,12.011658730366145,72.2568578553616,0.261890243902439,0.4425965703480239,0.37050359712230213,0.5503702647442764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.2-llama_2_7b-tulu_none-coding_80_0.8,llama_2_7b,tulu_all_with_coding,0.2,coding_80,0.8,linear_weighted,0.4194444444444445,0.36574074074074076,0.36341463414634145,0.6345295429858973,0.225,0.055,0.4638940321891468,0.4563452499643925,0.6972857142857143,0.5006119951040392,34.06748621309121,12.161240924775983,68.85143570536829,0.28719512195121955,0.5077379908847477,0.38669064748201437,0.5536446397667638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_60_0.4,llama_2_7b,tulu_all_with_coding,1.0,coding_60,0.4,task_arithmetic,0.44722222222222213,0.40648148148148144,0.28810975609756095,0.5032646881925746,0.285,0.065,0.4938755163082182,0.49935906566016236,0.5314285714285715,0.5410036719706243,41.21672659043972,11.450394811779496,77.61194029850746,0.1850609756097561,0.3483549034217312,0.35719424460431654,0.5302458611170774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_weighted-llama_2_7b-tulu_all_with_coding_0.1-llama_2_7b-tulu_none-coding_80_0.9,llama_2_7b,tulu_all_with_coding,0.1,coding_80,0.9,linear_weighted,0.4064814814814814,0.3166666666666667,0.3820121951219512,0.6257324426309928,0.18,0.055,0.45306936333855574,0.4270759151118074,0.7317142857142858,0.48592411260709917,32.031972016274544,11.974085966475778,65.73383084577115,0.28871951219512193,0.5093868696432314,0.39262589928057556,0.5664783075356165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_60_0.2,llama_2_7b,tulu_all_with_coding,1.0,coding_60,0.2,task_arithmetic,0.41574074074074074,0.39722222222222214,0.24603658536585363,0.4304718444735813,0.295,0.08,0.4917390685087594,0.4995014955134596,0.5635714285714286,0.5055079559363526,44.27892091933371,11.94365972446041,77.40324594257179,0.17408536585365852,0.30878138417498835,0.3384892086330935,0.5068773771387531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_60_0.1,llama_2_7b,tulu_all_with_coding,1.0,coding_60,0.1,task_arithmetic,0.45648148148148143,0.41018518518518526,0.22652439024390247,0.37423534613087583,0.31,0.075,0.49658168352086596,0.5026349522859992,0.573,0.47980416156670747,46.18334822090134,12.794153214100234,74.09713574097135,0.1548780487804878,0.2837855293916987,0.32643884892086333,0.5127296807253152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_60_0.3,llama_2_7b,tulu_all_with_coding,1.0,coding_60,0.3,task_arithmetic,0.4037037037037037,0.39444444444444443,0.2554878048780488,0.4445406967871666,0.305,0.075,0.49458766557470446,0.4996439253667569,0.5581428571428572,0.5410036719706243,42.744565839834394,11.641665649422135,78.60696517412936,0.17378048780487804,0.32947591655493946,0.35773381294964024,0.5145452193528902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tulu_2_7b_with_coding-tulu_none-coding_80,tulu_2_7b_with_coding,tulu_none,1.0,coding_80,1.0,N/A,0.4148148148148149,0.3731481481481482,0.426219512195122,0.6721866915837315,0.21,0.055,0.487252528129896,0.5026349522859992,0.639,0.4981640146878825,45.17354656248641,10.549481167667729,74.28214731585518,0.29573170731707316,0.5470607179198511,0.3823741007194244,0.5678890151210129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
task_arithmetic-llama_2_7b-tulu_all_with_coding_1.0-llama_2_7b-tulu_none-coding_60_0.8,llama_2_7b,tulu_all_with_coding,1.0,coding_60,0.8,task_arithmetic,0.4083333333333333,0.4064814814814814,0.33475609756097563,0.5451405518894004,0.275,0.055,0.4777097279589802,0.47756729810568294,0.41628571428571426,0.5716034271725826,31.459923595415596,9.561905758122261,80.75965130759651,0.2429878048780488,0.39371156103580773,0.32715827338129505,0.5070706127513932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
